schema_version,record_kind,analysis_model,method,amplitude_numerator,amplitude_denominator,amplitude,table_layout,visibility_table_sha256,requested_oracle_budget,logical_lookup_oracle_calls,oracle_domain_size,requested_budget_ge_domain_size,realized_calls_ge_domain_size,replicate,case_seed,sampling_seed,desired_accuracy,requested_confidence_level,status,error,evaluation_schedule,shots_per_circuit,total_shots,distinct_circuits,sampler_jobs,state_preparation_applications,inverse_state_preparation_applications,grover_iterations,good_state_markings,per_circuit_good_probabilities,per_circuit_good_counts,estimate,signed_error,absolute_error,squared_error,confidence_interval_low,confidence_interval_high,confidence_interval_level,confidence_interval_method,confidence_interval_covers_truth,maximum_log_likelihood,maximizing_grid_index,maximizing_grid_ties,mle_grid_points,classical_samples,classical_successes,sampling
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,15,410886683,2859001231,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,15,410886683,3639719554,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,16,1830077904,757232067,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,16,1830077904,3989018851,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,17,3129186194,3934183074,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,17,3129186194,621904326,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,18,1608256115,583885467,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,0,0]",0.796142578125,-0.188232421875,0.188232421875,0.03543144464492798,0.3702392578125,0.9830322265625,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-1.1783024169115872,6522,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,18,1608256115,2978344593,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,19,2631317577,4213929027,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,1]",0.91064453125,-0.07373046875,0.07373046875,0.0054361820220947266,0.1881103515625,0.997802734375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-1.2471528967672987,7460,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,19,2631317577,250960806,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,20,806383774,2007749642,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,20,806383774,63797669,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,21,3880174283,4250929879,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,21,3880174283,265669035,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,22,4138010314,4272887240,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[0,1,1,0]",0.11962890625,-0.86474609375,0.86474609375,0.7477858066558838,0.0546875,0.2030029296875,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-0.4407319870876301,980,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,22,4138010314,84224708,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,23,2654709117,4156388283,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,0,1,0]",0.733642578125,-0.250732421875,0.250732421875,0.06286674737930298,0.631591796875,0.9805908203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-0.5323393554939857,6010,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,23,2654709117,264436324,0.05,0.95,ok,,,,,,,,,,,,,0.9444444444444444,-0.03993055555555558,0.03993055555555558,0.0015944492669753105,0.7424269921812743,0.990124809021697,0.95,wilson_score,True,,,,,18,17,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,24,459556498,3418534424,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,24,459556498,1409629107,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,25,2863637290,928565104,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,25,2863637290,3328616145,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,26,453867957,2778426710,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,0]",0.9854736328125,0.0010986328125,0.0010986328125,1.2069940567016602e-06,0.1024169921875,0.9990234375,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.7819610789039287,8073,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,26,453867957,369737630,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,27,3968438293,3583259296,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,27,3968438293,3327159883,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,28,3471565167,1737028561,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,28,3471565167,467250558,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,29,3573674353,1096283086,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,1,1]",1.0,0.015625,0.015625,0.000244140625,0.986328125,1.0,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,False,-8.881784197001254e-16,8192,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,29,3573674353,2989356239,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,30,2645311062,3927458609,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,30,2645311062,2341357909,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,analytical_mlae,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,31,336267878,713207808,0.05,0.95,ok,,"[0,1,2,4]",1,4,4,1,11,7,7,7,"[0.9843750000000001,0.8651733398437502,0.656104803085329,0.1836229806031069]","[1,1,0,0]",0.9637451171875,-0.0206298828125,0.0206298828125,0.0004255920648574829,0.3004150390625,0.993408203125,0.95,audit_fixed_grid_likelihood_ratio_envelope_not_qiskit_ci,True,-0.8126768661192754,7895,1,8193,,,
1.0,analytical_statistics,analytical measurement model: finite-shot binomial circuit outcomes; no QPU execution and no statevector simulation runtime,classical_monte_carlo,63,64,0.984375,contiguous_prefix_visible_then_blocked,4a22bb45b68e2388bce472d38b49adb1bb6b08e220e9edede71b70cc62ad2db2,32,18,64,False,False,31,336267878,3263765936,0.05,0.95,ok,,,,,,,,,,,,,1.0,0.015625,0.015625,0.000244140625,0.8241207763533426,1.0,0.95,wilson_score,True,,,,,18,18,with_replacement
